id anexLCA anhrLCA ancpLCA antdLCA andeLCA anpfCA anrcLCA anofLCA antgLCA anasLCA
2995 2 1 1 1 1 1 1 1 2 2
2996 1 1 1 2 1 1 1 2 1 2
2997 2 1 2 1 1 2 2 2 2 2
2998 2 1 2 1 1 1 1 1 2 2
2999 2 1 1 1 1 2 1 2 2 2
3000 1 2 1 1 1 1 1 2 2 2
3001 2 1 1 1 1 1 1 2 1 1
3002 1 2 2 1 2 2 2 2 2 2
3003 2 2 1 1 1 2 1 2 1 2
3004 2 2 1 1 1 1 2 2 2 2
3005 2 1 1 1 1 1 1 2 2 2
3006 2 2 2 1 1 2 1 2 2 2
3007 2 2 1 2 1 1 1 2 2 2
3008 2 2 1 1 1 2 1 2 2 2
3009 1 2 1 2 2 2 1 2 2 2
3010 1 1 1 2 1 1 1 2 1 2
3011 1 2 2 2 2 2 1 2 2 2
3012 1 1 1 1 1 2 1 2 2 2
3013 2 2 1 1 1 1 2 1 2 2
3014 2 2 1 1 1 2 2 2 2 2
3015 2 2 1 1 2 2 2 2 2 2
3016 1 1 1 1 2 1 1 2 1 2
3017 2 2 1 2 1 1 2 2 2 2
3018 2 1 1 1 2 1 1 1 1 2
3019 1 1 1 1 1 2 1 1 1 1
3020 1 1 2 1 1 2 2 2 2 2
3021 2 1 1 1 1 1 1 2 2 1
3022 2 1 2 1 1 1 2 1 1 2
3023 1 1 1 1 2 2 1 1 2 2
3024 2 2 1 1 1 2 1 2 2 2
3025 2 1 1 2 1 1 1 2 1 2
3026 1 1 1 1 1 1 1 2 1 2
3027 2 1 1 1 1 1 2 1 1 2
3028 2 1 1 1 1 1 1 2 2 2
3029 2 1 2 1 2 2 2 2 2 2
3030 2 2 2 2 2 2 2 2 2 2
3031 1 1 1 1 1 1 1 2 2 2
3032 1 1 2 1 1 1 1 2 2 2
3033 2 2 1 1 1 1 1 2 2 2
3034 2 2 2 1 2 2 2 2 2 2
3035 2 1 1 1 1 1 1 2 1 2
3036 2 1 1 1 1 1 1 1 1 1
3037 1 1 1 1 1 1 1 2 2 2
3038 2 2 1 1 1 1 1 2 2 2
3039 1 2 2 2 1 1 2 2 2 2
3040 2 2 1 2 2 1 2 2 2 2
3041 1 2 1 1 1 1 2 2 2 2
3042 2 2 1 1 2 1 1 2 2 2
3043 2 2 1 2 2 2 2 2 2 2
3044 2 1 1 1 1 2 1 2 1 2
3045 2 2 2 2 2 2 2 2 2 2
3046 1 1 2 1 1 2 2 1 2 2
3047 1 1 1 1 1 1 1 2 1 2
3048 2 2 1 1 1 1 1 2 2 2
3049 2 2 2 1 2 2 1 2 2 2
3050 2 2 2 2 2 2 1 2 2 2
3051 1 1 1 2 1 1 1 1 1 2
3052 2 2 2 1 2 1 1 2 2 2
3053 1 2 1 1 1 2 1 2 2 2
3054 2 2 1 2 2 2 2 2 2 2
3055 1 2 2 1 2 2 2 2 2 2
3056 2 1 1 1 2 1 1 2 2 2
3057 2 1 1 1 1 1 1 1 2 1
3058 2 2 1 1 2 1 1 1 1 2
3059 2 1 1 2 2 1 1 2 2 2
3060 1 1 1 1 2 1 1 1 2 2
3061 2 1 2 1 1 1 1 2 2 1
3062 2 2 1 1 2 2 2 2 2 2
3063 2 1 1 2 2 1 2 2 2 2
3064 1 1 1 1 1 1 1 1 1 1
3065 1 2 1 1 2 1 2 2 2 2
3066 2 1 1 2 1 2 2 2 2 2
3067 1 1 1 1 2 1 1 2 2 2
3068 2 2 1 1 2 2 2 2 2 2
3069 2 1 1 1 1 1 1 2 1 1
3070 2 1 1 1 1 2 2 2 2 2
3071 2 1 1 1 1 1 1 2 1 2
3072 2 1 1 1 1 2 1 2 2 2
3073 2 1 1 1 1 1 1 1 1 2
3074 2 2 1 1 2 1 2 2 2 2
3075 2 1 1 1 1 1 1 2 1 2
3076 1 1 1 1 1 1 1 2 1 2
3077 2 1 2 1 1 1 1 2 2 2
3078 1 1 1 1 1 1 2 2 1 2
3079 1 1 1 1 1 1 1 1 1 1
3080 2 1 1 1 1 2 2 2 2 2
3081 2 1 1 1 2 1 1 2 2 2
3082 1 2 1 1 1 2 1 2 2 2
3083 1 1 1 2 1 2 1 2 2 1
3084 1 1 1 1 2 1 1 1 2 1
3085 2 1 1 2 2 2 1 2 2 2
3086 2 2 1 1 1 2 1 2 2 2
3087 2 2 2 1 2 2 2 2 2 2
3088 2 1 1 1 1 1 1 2 2 2
3089 2 1 2 2 1 1 1 2 1 2
3090 2 2 1 2 1 1 1 2 2 2
3091 2 2 1 2 2 1 2 2 2 2
3092 2 1 1 1 2 2 2 2 2 2
3093 2 1 1 1 1 2 2 2 2 2
3094 1 1 1 1 1 1 1 2 2 2
3095 2 1 2 2 2 1 2 2 2 2
3096 1 1 1 1 1 1 1 2 1 2
3097 1 1 2 2 1 1 1 2 2 2
3098 2 1 1 2 2 2 1 2 2 2
3099 1 1 1 1 2 1 1 1 2 2
3100 2 1 1 1 2 2 2 2 2 2
3101 2 1 1 1 1 1 1 1 1 2
3102 2 2 2 2 2 1 2 2 2 2
3103 2 1 1 2 1 1 1 1 1 1
3104 2 2 1 2 2 2 2 2 2 2
3105 2 2 2 1 2 2 1 2 2 2
3106 2 2 2 1 2 2 2 2 2 2
3107 2 2 1 2 1 2 2 2 2 2
3108 1 2 1 2 1 2 1 2 2 2
3109 2 1 2 1 1 2 2 2 2 2
3110 2 2 1 1 1 1 2 2 2 2
3111 2 2 1 2 1 1 1 1 1 2
3112 2 2 2 1 2 2 2 2 2 2
3113 2 1 1 2 2 2 1 1 2 1
3114 1 1 1 1 1 1 1 2 2 2
3115 1 2 1 1 1 2 1 2 1 2
3116 2 1 1 1 1 1 1 1 2 2
3117 2 1 1 1 1 1 1 1 2 2
3118 2 1 2 2 1 2 1 2 2 2
3119 1 1 1 2 1 1 1 1 2 2
3120 2 2 1 1 1 2 2 2 2 2
3121 2 1 2 1 1 1 1 1 1 1
3122 1 1 2 1 2 1 1 2 2 2
3123 2 1 2 1 2 2 2 2 2 2
3124 2 2 2 1 2 1 2 2 2 2
3125 2 2 1 1 2 2 1 2 2 2
3126 2 2 1 2 1 2 1 2 2 2
3127 1 2 1 1 1 1 1 2 2 1
3128 1 1 1 1 1 1 2 2 1 2
3129 2 2 1 1 1 2 2 2 2 2
3130 2 2 1 1 1 2 1 2 2 2
3131 2 2 2 2 1 2 2 2 2 2
3132 2 1 1 1 1 1 1 2 1 2
3133 2 2 1 2 1 2 1 2 2 2
3134 1 1 1 1 1 1 1 2 1 2
3135 2 1 1 1 1 2 1 2 2 2
3136 1 1 2 2 1 1 1 2 2 2
3137 2 2 1 1 1 1 2 2 2 2
3138 1 2 1 1 2 1 1 2 1 2
3139 2 2 2 1 1 1 1 2 1 2
3140 2 1 1 1 2 1 1 1 2 2
3141 1 1 1 1 2 1 1 2 2 2
3142 1 2 1 1 1 1 1 2 2 2
3143 1 1 1 1 2 1 1 1 2 2
3144 1 2 1 1 2 1 1 2 2 2
3145 2 2 1 1 2 2 2 2 2 2
3146 2 1 2 2 1 2 2 1 2 2
3147 2 1 2 1 1 1 2 2 2 2
3148 2 2 2 2 2 1 1 2 2 2
3149 2 2 2 1 2 2 2 2 2 2
3150 1 1 1 1 2 1 1 2 1 2
3151 2 2 1 2 2 2 2 2 2 2
3152 2 2 2 1 1 1 1 1 2 2
3153 1 1 1 1 2 1 2 2 2 2
3154 2 2 2 1 1 2 2 2 2 2
3155 1 1 1 1 2 1 1 2 2 2
3156 2 2 1 1 1 2 2 2 2 2
3157 2 2 2 2 2 2 2 2 2 2
3158 2 1 1 1 1 1 2 2 1 2
3159 2 2 2 2 1 2 1 2 2 2
3160 2 2 2 2 1 1 2 2 2 2
3161 2 2 1 2 2 2 1 2 2 2
3162 2 1 2 2 1 1 1 2 2 2
3163 1 2 1 1 1 1 2 2 2 2
3164 2 2 1 2 1 2 1 2 2 2
3165 2 1 1 1 1 1 1 2 2 2
3166 2 2 2 1 2 2 1 2 2 2
3167 2 2 2 2 2 2 1 2 2 2
3168 2 2 2 2 2 2 2 2 2 2
3169 1 2 1 1 1 2 2 2 2 2
3170 1 1 1 1 1 2 1 2 1 2
3171 1 1 2 1 1 1 1 2 2 2
3172 2 2 1 2 2 2 2 2 2 2
3173 2 2 1 2 2 2 2 2 2 2
3174 2 2 2 1 2 2 2 2 2 2
3175 2 1 2 1 1 2 1 2 2 2
3176 2 1 1 1 2 1 1 2 2 2
3177 2 2 1 1 1 1 2 2 2 2
3178 2 2 1 2 2 2 1 2 2 2
3179 2 2 1 1 1 2 2 2 2 2
3180 2 1 1 2 1 2 2 2 2 2
3181 2 2 1 2 2 2 1 2 2 2
3182 2 2 2 2 1 2 1 2 2 2
3183 1 2 2 1 2 2 1 2 2 2
3184 2 1 1 1 1 1 1 2 2 2
3185 2 2 1 2 1 2 1 2 2 2
3186 2 1 2 2 1 1 2 2 2 2
3187 2 1 2 2 2 2 2 2 2 2
3188 2 1 1 1 1 2 2 2 2 2
3189 2 1 1 2 1 1 1 1 1 2
3190 1 1 1 1 2 1 1 2 1 2
3191 2 1 1 1 1 1 1 2 1 2
3192 2 2 1 1 1 1 1 2 2 2
3193 1 2 2 2 1 1 1 2 1 2
3194 2 2 1 2 2 2 2 2 2 2
3195 2 1 2 2 2 2 2 2 2 2
3196 1 2 1 1 2 2 2 2 2 2
3197 2 2 1 2 2 2 2 2 2 2
3198 1 1 2 2 2 2 2 2 2 2
3199 2 2 2 1 1 1 1 2 2 2
3200 2 2 1 1 1 2 2 2 2 2
3201 1 1 2 1 1 2 2 2 2 2
3202 1 1 1 1 1 1 2 2 1 2
3203 2 1 1 1 1 1 1 2 2 2
3204 1 1 1 1 1 2 1 1 2 2
3205 1 1 1 1 1 2 2 2 2 2
3206 1 1 1 2 2 1 1 1 2 2
3207 1 2 1 1 1 1 1 2 2 2
3208 2 1 1 1 1 1 2 2 1 2
3209 2 1 1 1 1 1 2 1 1 2
3210 1 1 1 1 1 2 1 2 2 2
3211 2 2 1 2 2 2 2 2 2 2
3212 2 1 1 1 2 1 1 2 2 2
3213 2 1 1 2 2 1 1 2 2 2
3214 2 2 1 1 2 2 1 2 2 2
3215 2 2 2 2 2 2 2 2 2 2
3216 2 1 1 1 1 1 2 2 1 1
3217 2 1 1 1 1 2 2 2 2 2
3218 1 2 2 2 2 2 2 2 2 2
3219 2 1 1 2 1 1 1 2 2 2
3220 2 1 1 2 1 1 1 1 1 1
3221 1 1 1 2 2 1 1 1 2 2
3222 2 1 2 1 1 2 2 1 2 2
3223 2 1 2 1 2 1 2 2 2 2
3224 2 2 2 2 2 2 1 2 2 2
3225 2 1 1 1 2 1 2 2 1 2
3226 2 1 1 2 1 1 1 1 1 2
3227 1 2 1 1 1 1 2 2 1 2
3228 2 1 1 1 2 2 1 2 2 2
3229 2 1 1 1 2 2 2 2 2 2
3230 2 1 1 1 1 1 1 2 2 2
3231 1 1 1 1 1 1 1 2 1 2
3232 2 2 2 1 2 2 2 2 2 2
3233 1 1 2 2 2 2 2 2 2 2
3234 2 2 1 2 2 1 1 2 2 2
3235 1 1 1 1 1 1 1 2 1 2
3236 2 2 2 2 1 2 2 2 2 2
3237 1 2 1 1 1 1 1 2 2 2
3238 1 1 1 1 2 1 1 2 2 1
3239 2 2 2 2 2 1 1 2 2 2
3240 2 2 2 2 2 2 2 2 2 2
3241 1 2 1 1 1 1 1 2 2 2
3242 1 1 1 2 1 1 2 2 2 1
3243 2 2 1 1 1 2 2 2 2 2
3244 2 2 1 1 1 1 1 2 2 2
3245 2 2 1 1 1 1 2 2 2 2
3246 2 2 2 2 2 2 2 2 2 2
3247 1 2 1 1 1 1 1 2 1 2
3248 2 2 1 1 2 1 2 2 2 2
3249 2 1 1 1 2 1 1 1 2 2
3250 1 1 1 1 2 1 1 1 1 2
3251 2 2 1 2 2 2 1 2 2 2
3252 2 1 1 2 1 1 1 1 1 1
3253 2 1 1 1 1 2 1 1 1 2
3254 1 1 1 1 1 1 1 2 2 2
3255 1 1 1 1 1 1 1 2 1 2
3256 2 1 1 1 1 1 1 1 2 2
3257 1 1 1 1 1 1 1 2 2 2
3258 1 1 1 1 1 1 1 1 1 1
3259 1 2 1 1 1 1 2 2 2 2
3260 1 2 1 1 1 1 1 1 1 2
3261 2 1 1 1 1 1 1 2 2 2
3262 1 1 1 1 1 1 1 2 1 2
3263 1 2 1 1 1 2 1 2 2 2
3264 1 2 1 1 1 2 1 2 2 2
3265 1 1 1 1 2 1 1 2 2 1
3266 2 2 2 2 1 2 1 2 2 2
3267 1 2 1 1 1 2 1 2 2 2
3268 2 1 1 1 1 1 1 2 2 2
3269 1 2 1 1 1 2 2 2 2 2
3270 1 2 2 2 1 1 2 2 2 2
3271 1 2 1 1 1 1 2 2 2 2
3272 1 1 2 2 1 1 1 2 2 2
3273 1 2 1 1 1 1 1 2 2 2
3274 2 1 2 1 1 1 1 2 2 2
3275 2 1 1 1 2 1 1 2 2 2
3276 1 2 1 1 1 1 1 2 1 2
3277 2 1 2 1 1 1 1 1 2 2
3278 2 2 1 1 1 2 1 2 2 2
3279 1 1 1 1 1 1 1 1 1 1
3280 1 1 1 1 1 1 1 2 1 2
3281 1 1 1 1 1 1 1 2 1 1
3282 2 1 1 1 1 2 1 1 1 2
3283 1 2 1 2 2 2 2 2 2 2
3284 1 2 1 1 1 1 1 2 1 1
3285 2 1 1 1 1 1 1 2 2 2
3286 2 2 1 1 1 2 1 2 1 2
3287 1 2 2 2 1 1 1 1 2 2
3288 2 2 1 2 1 1 1 2 2 1
3289 2 1 1 1 1 2 1 1 2 2
3290 2 2 1 1 1 1 1 2 1 2
3291 2 1 1 1 1 2 2 2 2 2
3292 2 2 1 1 2 2 2 2 2 2
3293 2 2 1 1 1 1 1 2 2 1
3294 2 2 1 2 2 2 1 2 2 2
3295 2 1 1 2 1 1 1 1 1 1
3296 2 2 1 1 2 2 1 2 2 2
3297 1 2 1 1 1 1 1 2 1 2
3298 2 2 1 2 1 1 1 2 1 2
3299 2 1 1 1 1 2 1 2 2 2
3300 1 2 2 1 1 1 2 2 2 2
3301 2 1 1 1 1 1 1 2 2 2
3302 2 1 1 1 1 1 1 2 2 2
3303 2 1 1 1 1 1 1 1 1 2
3304 1 2 1 1 2 1 2 2 1 2
3305 2 1 2 1 1 1 1 2 2 2
3306 1 2 1 2 2 2 2 2 2 2
3307 2 1 1 1 1 1 1 2 2 2
3308 2 1 1 1 2 2 1 2 2 2
3309 2 2 1 1 2 2 1 2 2 2
3310 1 1 1 1 2 1 1 2 2 2
3311 2 2 1 1 1 1 1 2 1 2
3312 1 1 1 1 1 1 1 2 1 2
3313 2 1 2 1 1 2 1 2 2 2
3314 1 2 2 2 1 1 2 2 2 2
3315 2 2 1 2 1 2 1 2 2 2
3316 2 2 1 1 1 2 1 2 2 2
3317 2 1 1 1 1 2 1 2 2 2
3318 2 2 2 1 1 2 1 2 2 2
3319 2 2 2 1 2 2 2 2 2 2
3320 1 1 1 2 2 1 1 2 2 2
3321 1 1 1 1 1 1 1 2 1 2
3322 1 2 1 1 1 1 2 2 2 2
3323 2 2 1 1 1 2 1 2 2 2
3324 2 1 2 1 1 2 1 2 2 2
3325 2 1 1 1 2 2 2 2 2 2
3326 2 2 1 1 2 1 2 2 2 2
3327 2 2 1 2 1 2 1 2 2 2
3328 2 2 1 1 1 1 1 2 1 2
3329 2 1 1 1 1 1 1 2 2 2
3330 1 1 1 2 1 1 1 1 2 1
3331 1 2 1 1 1 1 2 2 2 2
3332 2 2 1 1 1 2 2 2 2 2
3333 1 1 1 1 1 1 1 2 2 2
3334 2 1 2 1 1 1 1 1 1 1
3335 2 1 1 1 2 2 2 2 2 2
3336 2 2 2 2 1 2 2 2 2 2
3337 2 1 2 2 1 2 2 1 2 2
3338 2 1 2 1 2 2 2 2 2 2
3339 2 2 1 1 1 1 1 2 2 2
3340 2 1 1 1 1 1 1 2 1 2
3341 2 1 1 2 1 1 1 1 1 1
3342 1 1 1 1 1 1 1 2 1 2
3343 2 2 2 2 1 1 1 2 2 2
3344 2 2 1 1 1 1 1 2 1 2
3345 2 2 2 1 2 2 1 2 2 2
3346 1 1 1 1 1 1 2 2 2 2
3347 2 1 2 2 1 1 1 2 2 2
3348 2 2 1 1 1 2 2 2 2 2
3349 1 2 2 1 1 1 1 2 2 2
3350 2 2 2 2 2 2 1 2 2 2
3351 2 1 1 1 1 1 1 2 2 2
3352 1 1 2 1 1 1 1 2 2 2
3353 2 2 1 2 2 2 2 1 2 2
3354 2 1 1 2 1 2 1 2 2 2
3355 1 1 1 2 1 1 1 2 2 2
3356 2 1 1 1 1 1 1 1 2 2
3357 2 1 1 1 1 1 1 2 1 1
3358 2 1 1 1 1 1 2 2 2 2
3359 2 1 1 2 1 1 1 2 2 2
3360 1 2 1 1 2 2 2 2 2 2
3361 2 1 2 1 1 1 1 1 2 2
3362 2 1 1 1 2 2 1 2 2 2
3363 1 2 1 1 2 2 1 2 2 2
3364 1 1 1 1 2 1 1 1 1 2
3365 2 1 1 1 1 1 2 2 2 2
3366 1 1 1 1 1 1 1 1 1 2
3367 2 1 1 2 1 1 1 2 1 2
3368 2 1 2 1 1 1 1 2 1 1
3369 1 1 1 1 2 1 1 2 2 1
3370 2 1 1 1 2 2 1 2 2 2
3371 2 1 1 1 2 1 1 2 2 2
3372 1 2 1 1 1 1 2 1 1 2
3373 2 1 1 1 2 2 2 2 1 2
3374 2 2 1 1 1 1 2 2 1 2
3375 2 1 2 1 1 2 1 2 2 2
3376 2 2 1 2 1 1 1 2 2 2
3377 1 1 1 1 1 1 1 2 2 2
3378 1 2 2 2 2 2 2 2 2 2
3379 2 1 1 1 2 1 1 2 2 2
3380 2 1 1 1 1 1 1 2 1 2
3381 2 2 1 1 1 1 1 2 1 2
3382 2 2 1 1 2 1 1 2 2 2
3383 1 1 1 2 2 1 1 2 1 2
3384 2 1 1 1 1 1 1 2 2 2
3385 1 2 1 1 1 1 1 2 2 2
3386 1 1 1 1 1 2 2 1 1 2
3387 2 1 1 1 2 2 2 2 2 2
3388 2 1 1 1 1 1 1 2 2 2
3389 2 2 2 2 2 2 1 2 2 2
3390 2 1 2 2 1 1 1 2 1 2
3391 1 2 1 1 2 1 2 2 2 2
3392 1 1 1 1 1 2 1 1 1 2
3393 2 2 2 2 1 1 2 2 2 2
3394 1 1 1 1 1 1 1 2 1 2
3395 2 1 1 2 1 2 1 2 2 2
3396 2 2 1 1 2 2 2 2 2 2
3397 2 2 1 1 2 1 2 2 2 2
3398 2 2 1 1 1 2 2 2 2 2
3399 2 1 1 1 2 1 1 2 1 2
3400 2 1 1 1 2 2 1 1 2 1
3401 2 2 1 1 1 2 1 2 2 2
3402 2 2 2 1 1 2 2 2 2 2
3403 1 1 1 1 1 1 1 1 1 1
3404 2 2 1 1 1 1 2 2 1 2
3405 1 2 2 2 2 2 2 2 2 2
3406 1 2 2 2 2 2 1 1 2 2
3407 1 1 1 2 1 1 1 2 2 2
3408 2 2 1 1 2 1 2 2 1 2
3409 1 1 1 1 1 1 1 1 1 2
3410 1 1 1 1 1 1 2 2 2 2
3411 2 2 1 1 1 2 1 2 2 2
3412 2 2 1 1 2 2 2 2 2 2
3413 2 2 2 2 2 2 1 2 2 2
3414 2 1 2 1 1 1 1 2 2 2
3415 2 1 1 1 1 2 1 2 2 2
3416 1 1 1 1 1 1 2 2 2 2
3417 1 2 1 1 1 2 2 2 1 2
3418 2 1 1 1 1 2 2 1 2 2
3419 1 1 1 1 2 1 1 2 2 2
3420 1 2 1 1 1 2 1 2 2 2
3421 2 1 2 2 2 1 2 2 2 2
3422 2 2 1 2 1 1 1 1 2 2
3423 2 2 1 1 1 2 2 2 2 2
3424 2 1 1 1 1 1 1 2 1 2
3425 2 2 1 1 1 1 2 2 2 2
3426 2 1 1 1 1 2 2 2 2 2
3427 2 1 1 1 1 1 1 2 1 1
3428 2 1 1 1 1 1 1 2 1 2
3429 2 2 1 2 2 2 1 2 2 2
3430 2 2 1 1 1 1 1 1 2 2
3431 1 1 1 2 1 1 1 2 1 2
3432 2 2 1 1 2 1 2 2 2 2
3433 2 1 1 1 2 2 2 2 2 2
3434 2 1 1 2 1 1 1 2 1 2
3435 2 2 2 2 2 2 2 2 2 2
3436 1 1 1 1 1 1 2 2 1 2
3437 2 1 1 2 1 1 1 1 1 2
3438 2 2 2 1 1 2 1 2 2 2
3439 2 2 1 1 2 2 1 2 2 2
3440 1 1 1 2 1 1 1 1 2 2
3441 1 1 1 1 1 1 1 1 2 2
3442 2 1 2 2 2 1 2 2 2 2
3443 2 1 1 1 1 2 2 2 2 2
3444 2 2 2 1 1 2 2 2 2 2
3445 2 2 2 1 2 1 1 2 2 2
3446 1 2 1 1 1 1 2 2 2 2
3447 1 1 1 1 1 1 1 2 2 1
3448 2 1 1 2 2 2 1 2 2 2
3449 2 1 1 2 2 1 1 2 1 2
3450 2 1 2 1 1 1 1 2 2 2
3451 2 2 1 1 1 1 2 2 2 2
3452 2 2 1 1 2 1 1 2 2 2
3453 2 2 1 1 1 1 1 2 2 2
3454 2 1 1 1 1 1 1 2 2 2
3455 1 1 1 1 2 1 2 2 2 2
3456 2 1 1 1 1 1 1 1 1 2
3457 2 2 1 1 2 1 1 1 2 2
3458 2 1 2 1 1 1 1 2 1 1
3459 1 2 1 1 1 1 2 2 2 2
3460 2 2 1 1 1 1 1 2 2 2
3461 1 2 1 1 1 1 1 2 2 2
3462 2 1 1 1 2 2 2 2 2 2
3463 2 2 1 2 1 1 1 2 2 2
3464 1 1 1 1 1 1 1 2 2 1
3465 2 2 1 2 1 1 2 2 2 2
3466 2 1 2 1 1 1 2 2 1 2
3467 2 2 1 1 1 2 1 2 2 2
3468 2 2 1 1 1 1 1 2 2 2
3469 2 2 2 1 2 2 2 2 2 2
3470 2 1 1 1 1 1 1 2 2 2
3471 2 2 2 1 2 2 2 2 2 2
3472 2 1 1 1 1 1 2 2 1 2
3473 2 2 2 1 2 2 1 2 2 2
3474 2 1 1 1 1 1 1 2 1 2
3475 2 1 2 1 2 1 2 1 2 2
3476 2 2 1 2 2 2 1 1 2 2
3477 2 1 2 2 2 1 1 2 2 2
3478 2 1 2 1 1 1 1 2 2 2
3479 2 1 2 1 1 1 1 2 1 2
3480 1 2 1 1 2 2 2 2 2 2
3481 2 2 2 1 1 2 2 2 2 2
3482 1 2 2 1 1 2 2 2 2 2
3483 2 1 1 1 1 1 1 1 2 2
3484 2 2 2 2 2 1 2 2 2 2
3485 2 2 1 1 1 2 1 2 1 2
3486 2 1 1 1 1 1 1 2 2 2
3487 2 2 2 1 2 1 2 2 2 2
3488 2 2 2 1 2 2 2 2 2 2
3489 2 1 1 1 1 2 1 2 2 2
3490 2 2 2 2 2 2 2 2 2 2
3491 1 2 1 2 1 1 1 2 2 2
3492 2 2 2 1 1 2 1 2 2 2
3493 1 1 1 1 1 1 1 1 1 1
3494 2 2 2 1 1 1 1 1 1 2
3495 1 2 1 1 1 2 1 2 2 2
3496 2 1 1 2 1 2 2 2 2 2
3497 1 2 2 1 1 2 1 2 2 2
3498 2 1 1 2 2 2 1 2 2 1
3499 1 2 1 1 2 2 1 2 1 2
3500 2 2 1 1 1 2 2 2 2 2
3501 2 2 2 1 2 2 1 2 2 2
3502 1 1 1 1 1 1 1 2 1 2
3503 2 2 2 2 1 2 1 1 1 2
3504 2 2 1 2 1 2 2 2 2 2
3505 1 1 2 1 1 1 1 1 1 2
3506 1 1 1 1 2 2 2 2 2 2
3507 2 2 1 2 1 1 2 2 2 2
3508 2 2 2 2 1 1 1 1 2 2
3509 2 2 1 1 1 2 2 2 2 2
3510 2 1 1 1 1 1 1 2 2 2
3511 2 2 1 1 1 2 1 2 2 2
3512 2 1 2 1 1 1 1 2 1 2
3513 2 1 1 2 1 1 1 2 2 2
3514 2 2 2 1 2 1 2 2 2 2
3515 2 2 1 1 2 1 2 2 2 2
3516 2 2 1 1 1 1 1 2 1 2
3517 2 2 2 2 2 2 1 2 2 2
3518 1 1 1 1 1 1 1 1 2 2
3519 2 2 1 2 2 1 1 2 2 2
3520 2 2 2 1 2 1 2 2 2 2
3521 2 1 1 1 1 1 1 2 2 2
3522 2 2 2 2 2 2 1 2 2 2
3523 2 2 2 1 1 1 1 2 2 2
3524 2 1 1 1 1 2 2 2 2 2
3525 2 1 1 1 1 1 2 2 2 1
3526 2 2 2 1 1 2 2 2 2 2
3527 2 1 1 1 2 2 2 2 2 2
3528 2 2 1 1 1 1 2 2 2 2
3529 2 2 1 1 1 2 1 1 1 1
3530 1 2 1 1 1 1 2 2 2 2
3531 2 1 1 1 2 2 1 2 2 2
3532 2 1 1 1 1 1 1 2 2 2
3533 2 2 2 1 2 2 1 2 2 2
3534 1 1 1 2 1 1 1 1 1 2
3535 2 2 2 2 2 2 2 2 2 2
3536 2 1 1 1 2 1 1 2 2 2
3537 1 2 1 1 1 1 1 2 1 2
3538 1 2 2 1 1 1 1 2 1 2
3539 1 2 1 1 1 2 1 2 2 2
3540 2 2 2 1 2 1 2 2 2 2
3541 1 2 2 1 2 2 2 2 2 2
3542 1 1 1 2 1 1 1 2 1 2
3543 1 1 1 1 2 1 2 2 2 2
3544 2 1 1 1 1 1 1 1 1 2
3545 1 1 1 1 1 1 1 2 2 2
3546 2 1 1 1 1 1 1 2 1 2
3547 1 1 1 2 1 1 1 2 1 2
3548 1 1 2 2 1 1 1 1 2 2
3549 2 1 1 1 1 1 2 2 2 2
3550 2 1 1 1 1 1 1 2 2 2
3551 1 1 2 2 1 1 1 1 2 2
3552 1 1 1 1 1 1 1 2 1 2
3553 2 1 1 1 1 1 1 2 2 2
3554 2 1 1 1 1 1 1 2 1 2
3555 2 1 1 1 1 1 1 1 1 1
3556 1 1 1 1 1 1 1 2 1 1
3557 2 1 1 1 1 1 1 2 2 2
3558 2 1 1 1 1 1 1 2 2 2
3559 1 1 1 1 1 1 2 2 1 2
3560 2 1 1 1 1 1 1 2 2 2
3561 2 1 1 1 1 1 1 2 1 2
3562 1 1 1 1 1 1 1 2 1 2
3563 1 2 1 1 1 1 1 2 2 2
3564 1 1 1 1 2 1 1 1 2 2
3565 2 1 1 1 2 1 2 2 2 2
3566 2 2 2 1 1 1 1 1 2 2
3567 1 1 1 1 1 2 1 2 2 2
3568 1 2 1 1 1 1 2 1 2 2
3569 1 1 1 1 1 1 1 2 2 2
3570 1 1 1 2 2 1 1 2 2 2
3571 2 2 1 2 1 2 2 2 2 2
3572 2 1 1 1 1 1 2 2 2 2
3573 2 1 1 1 1 1 1 2 1 2
3574 1 1 1 1 2 1 1 2 2 2
3575 1 1 1 1 1 2 1 2 2 2
3576 1 2 1 1 1 1 2 2 1 2
3577 2 1 1 1 1 1 1 2 2 2
3578 2 1 1 1 1 1 1 2 2 2
3579 2 1 1 1 2 1 1 2 2 2
3580 1 1 1 1 1 2 1 2 2 2
3581 1 2 1 1 1 1 2 2 1 2
3582 1 2 1 1 2 2 2 2 2 2
3583 1 2 1 1 1 2 1 2 2 1
3584 1 1 1 1 1 1 1 2 1 2
3585 1 1 1 1 1 1 1 2 1 2
3586 1 2 1 1 1 1 2 2 1 2
3587 2 1 1 1 1 1 2 2 1 2
3588 2 2 1 1 1 1 2 2 1 2
3589 2 1 1 1 1 1 2 2 2 1
3590 1 1 1 1 1 1 1 2 1 2
3591 2 2 1 1 1 1 1 2 1 2
3592 2 2 1 1 1 1 2 2 2 2
3593 1 1 2 1 2 2 1 2 2 2
3594 2 2 1 1 2 2 2 2 2 2
3595 2 2 2 2 2 2 2 2 2 2
3596 2 2 1 1 1 1 1 2 2 2
3597 1 1 1 1 1 1 2 2 1 1
3598 1 1 1 1 1 1 2 2 2 2
3599 2 1 1 1 1 1 1 2 2 2
3600 1 1 1 1 1 1 1 1 1 1
